experiment,condition_id,replicate,diagnostic,key,value
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,ipc_linear,56.71656040153631
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,ipc_nonlinear,540.3921322818231
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,saturation_ratio,2.985543463416797
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,ipc_threshold_degree1,0.03225727297401892
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,ipc_threshold_degree2,0.49759242251335806
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,ipc_threshold_degree3,0.04232388160064046
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,2,ipc,ipc_threshold_degree4,0.2870468140341788
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,memory_capacity,mc_total,114.44851218877008
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,memory_capacity,mc_total_raw,114.44851218877008
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,memory_capacity,mc_threshold,0.0325663614525449
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,memory_capacity,mc_effective_delay,124.17017120651089
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,memory_capacity,mc_ratio,0.5722425609438504
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,ipc_total,595.7243524953742
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,ipc_total_raw,595.7243524953742
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,ipc_linear,55.37126904532626
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,ipc_nonlinear,540.353083450048
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,saturation_ratio,2.978621762476871
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,ipc_threshold_degree1,0.031662901737081924
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,ipc_threshold_degree2,0.5160597517971057
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,ipc_threshold_degree3,0.03506385856502528
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,3,ipc,ipc_threshold_degree4,0.29073806409252567
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,memory_capacity,mc_total,119.5434244416625
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,memory_capacity,mc_total_raw,119.5434244416625
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,memory_capacity,mc_threshold,0.034995306863679194
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,memory_capacity,mc_effective_delay,127.95642324254995
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,memory_capacity,mc_ratio,0.5977171222083125
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,ipc_total,597.4682174480286
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,ipc_total_raw,597.4682174480286
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,ipc_linear,56.97314566816833
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,ipc_nonlinear,540.4950717798603
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,saturation_ratio,2.987341087240143
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,ipc_threshold_degree1,0.03115986816442593
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,ipc_threshold_degree2,0.4719712277343735
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,ipc_threshold_degree3,0.03862403430437731
4D_freerun_capacity,leak_rate=0.3|n_units=200|rho=0.7|state_noise=0.01,4,ipc,ipc_threshold_degree4,0.3125123083256423
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,memory_capacity,mc_total,117.36566339063125
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,memory_capacity,mc_total_raw,117.36566339063125
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,memory_capacity,mc_threshold,0.032127512212499654
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,memory_capacity,mc_effective_delay,103.56422495032346
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,memory_capacity,mc_ratio,0.5868283169531563
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,ipc_total,600.7750191870045
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,ipc_total_raw,600.7750191870045
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,ipc_linear,59.77502651410579
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,ipc_nonlinear,540.9999926728988
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,saturation_ratio,3.003875095935023
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,ipc_threshold_degree1,0.031266408431419826
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,ipc_threshold_degree2,0.46619946417801295
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,ipc_threshold_degree3,0.05028551926431498
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,0,ipc,ipc_threshold_degree4,0.2836194260035566
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,memory_capacity,mc_total,131.8929674683403
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,memory_capacity,mc_total_raw,131.8929674683403
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,memory_capacity,mc_threshold,0.0335396721654884
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,memory_capacity,mc_effective_delay,125.50270146062508
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,memory_capacity,mc_ratio,0.6594648373417015
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,ipc_total,600.4506761871945
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,ipc_total_raw,600.4506761871945
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,ipc_linear,59.450695474747086
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,ipc_nonlinear,540.9999807124474
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,saturation_ratio,3.0022533809359726
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,ipc_threshold_degree1,0.03190328849243969
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,ipc_threshold_degree2,0.5026575430967096
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,ipc_threshold_degree3,0.033027538175470626
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,1,ipc,ipc_threshold_degree4,0.3116115892420403
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_total,120.00583690604557
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_total_raw,120.00583690604557
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_threshold,0.033701697269250964
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_effective_delay,110.03680791889145
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,mc_ratio,0.6000291845302279
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_total,600.5634590065977
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_total_raw,600.5634590065977
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_linear,59.563478374856714
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_nonlinear,540.999980631741
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,saturation_ratio,3.0028172950329886
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_threshold_degree1,0.03173439853309732
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_threshold_degree2,0.4977137626435278
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_threshold_degree3,0.04356981724994536
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,2,ipc,ipc_threshold_degree4,0.2873859847408727
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,memory_capacity,mc_total,117.47577598957636
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,memory_capacity,mc_total_raw,117.47577598957636
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,memory_capacity,mc_threshold,0.03379584661907093
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,memory_capacity,mc_effective_delay,113.07772119484167
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,memory_capacity,mc_ratio,0.5873788799478818
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,ipc_total,600.103674307426
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,ipc_total_raw,600.103674307426
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,ipc_linear,59.10372512747709
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,ipc_nonlinear,540.9999491799489
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,saturation_ratio,3.00051837153713
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,ipc_threshold_degree1,0.03173113174345439
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,ipc_threshold_degree2,0.5160468995629465
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,ipc_threshold_degree3,0.035078667078497265
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,3,ipc,ipc_threshold_degree4,0.2921906895118817
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,memory_capacity,mc_total,133.28818846214546
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,memory_capacity,mc_total_raw,133.28818846214546
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,memory_capacity,mc_threshold,0.03258444818605708
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,memory_capacity,mc_effective_delay,123.8886764743036
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,memory_capacity,mc_ratio,0.6664409423107273
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,ipc_total,600.7129823617404
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,ipc_total_raw,600.7129823617404
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,ipc_linear,59.712988406634516
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,ipc_nonlinear,540.9999939551059
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,saturation_ratio,3.0035649118087018
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,ipc_threshold_degree1,0.030857058272747453
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,ipc_threshold_degree2,0.4723317820916728
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,ipc_threshold_degree3,0.040268009564024716
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0,4,ipc,ipc_threshold_degree4,0.31204681826202446
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,memory_capacity,mc_total,95.81970790682968
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,memory_capacity,mc_total_raw,95.81970790682968
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,memory_capacity,mc_threshold,0.03275482629890608
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,memory_capacity,mc_effective_delay,103.30786458576799
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,memory_capacity,mc_ratio,0.4790985395341484
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,ipc_total,597.1667319012452
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,ipc_total_raw,597.1667319012452
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,ipc_linear,56.16856459851416
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,ipc_nonlinear,540.998167302731
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,saturation_ratio,2.9858336595062256
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,ipc_threshold_degree1,0.03270233019052743
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,ipc_threshold_degree2,0.4662309538744826
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,ipc_threshold_degree3,0.05197994102842514
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,0,ipc,ipc_threshold_degree4,0.28244021776106765
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,memory_capacity,mc_total,112.76617924864175
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,memory_capacity,mc_total_raw,112.76617924864175
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,memory_capacity,mc_threshold,0.033784595338052226
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,memory_capacity,mc_effective_delay,122.53546765685614
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,memory_capacity,mc_ratio,0.5638308962432087
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,ipc_total,597.5873999702508
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,ipc_total_raw,597.5873999702508
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,ipc_linear,56.5901844633745
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,ipc_nonlinear,540.9972155068763
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,saturation_ratio,2.9879369998512537
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,ipc_threshold_degree1,0.03369736935220861
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,ipc_threshold_degree2,0.5025249561495122
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,ipc_threshold_degree3,0.033806095381950965
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,1,ipc,ipc_threshold_degree4,0.3107924887333089
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,memory_capacity,mc_total,98.7556568741449
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,memory_capacity,mc_total_raw,98.7556568741449
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,memory_capacity,mc_threshold,0.034625096169120545
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,memory_capacity,mc_effective_delay,107.38400940586531
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,memory_capacity,mc_ratio,0.4937782843707245
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,ipc_total,596.748416296383
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,ipc_total_raw,596.748416296383
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,ipc_linear,55.751220117802255
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,ipc_nonlinear,540.9971961785807
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,saturation_ratio,2.983742081481915
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,ipc_threshold_degree1,0.03208147207449856
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,ipc_threshold_degree2,0.49853722126501576
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,ipc_threshold_degree3,0.041727769950073025
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,2,ipc,ipc_threshold_degree4,0.2880718741075341
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,memory_capacity,mc_total,102.81761319698049
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,memory_capacity,mc_total_raw,102.81761319698049
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,memory_capacity,mc_threshold,0.03281002600911708
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,memory_capacity,mc_effective_delay,113.7234364660366
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,memory_capacity,mc_ratio,0.5140880659849024
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,ipc_total,596.7637552911206
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,ipc_total_raw,596.7637552911206
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,ipc_linear,55.76696227771262
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,ipc_nonlinear,540.9967930134079
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,saturation_ratio,2.983818776455603
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,ipc_threshold_degree1,0.03223858935714727
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,ipc_threshold_degree2,0.5158217255065778
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,ipc_threshold_degree3,0.03486259428546524
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,3,ipc,ipc_threshold_degree4,0.2909878575026846
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,memory_capacity,mc_total,108.43292409489388
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,memory_capacity,mc_total_raw,108.43292409489388
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,memory_capacity,mc_threshold,0.0332078213097393
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,memory_capacity,mc_effective_delay,122.27899238825826
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,memory_capacity,mc_ratio,0.5421646204744693
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,memory_capacity,n_delays,400.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,ipc_total,596.9713902223838
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,ipc_total_raw,596.9713902223838
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,ipc_linear,55.97308522159133
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,ipc_nonlinear,540.9983050007925
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,n_targets,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,n_targets_kept,601.0
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,saturation_ratio,2.9848569511119187
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,ipc_threshold_degree1,0.03098596795156556
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,ipc_threshold_degree2,0.4723518772717693
4D_freerun_capacity,leak_rate=0.6|n_units=200|rho=0.7|state_noise=0.0001,4,ipc,ipc_threshold_degree3,0.038619401538046556
