experiment,sweep_axis,level,topology_kind,graph,replicate,n_units,n_steps,rho,leak_rate,sigma_u,state_noise,nominal_density,realized_density,in_degree_max,in_degree_std,gain_max,gain_std,mc_total,mc_effective_delay,ipc_total,ipc_linear,ipc_nonlinear,wall_time_s
3T_topology_ladder,state_noise,erdos_renyi,erdos_renyi,6,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0808,9.0,2.0972362766269326,1.3761794702678907,0.3166876533381467,11.569838519524003,8.146074647439837,15.57140551434398,11.520357511564574,4.051048002779405,0.7246822500601411
3T_topology_ladder,state_noise,erdos_renyi,erdos_renyi,7,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0732,7.0,1.7159254063041316,1.1226270276815633,0.2534860952534774,7.928636785509806,6.016596253172405,8.547787114821991,7.900498735229287,0.6472883795927045,0.7210213330108672
3T_topology_ladder,state_noise,erdos_renyi,erdos_renyi,7,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0732,7.0,1.7159254063041316,1.4749775304560575,0.33961082621748834,10.20866599882627,6.325382242916817,14.518248052935977,10.218693081083925,4.299554971852052,0.7220879578962922
3T_topology_ladder,state_noise,erdos_renyi,erdos_renyi,7,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0732,7.0,1.7159254063041316,1.3372128405235568,0.2981440836145469,12.100622493980003,8.305644405771977,15.074129142692737,12.079177688761039,2.994951453931698,0.7256997087970376
3T_topology_ladder,state_noise,control_symmetric,control,0,0,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0876,10.0,1.968654362756449,1.4066801170479573,0.2916990898172909,11.795619441106163,8.510304271629655,13.973168254593972,11.779481135136471,2.1936871194575005,0.7195916250348091
3T_topology_ladder,state_noise,control_symmetric,control,0,1,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0876,10.0,1.968654362756449,1.5445158959932201,0.2912284906669809,11.05118738445168,6.800555719807516,14.459522760968511,11.040085991322345,3.4194367696461665,0.7161284999456257
3T_topology_ladder,state_noise,control_symmetric,control,0,2,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0876,10.0,1.968654362756449,1.242279676406852,0.2622938121821625,8.75813187862041,6.2417746416384325,11.309180864764398,8.722656544980419,2.5865243197839796,0.7211100829299539
3T_topology_ladder,state_noise,control_symmetric,control,1,0,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.371570580528661,0.2926920658552535,9.533193875248866,6.965328499444114,11.089366166661843,9.503176227172958,1.5861899394888859,0.732124124886468
3T_topology_ladder,state_noise,control_symmetric,control,1,1,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.184983577450503,0.23778754764652107,9.538292096877985,6.744529841565954,10.06486955198759,9.524266196242136,0.5406033557454535,0.7207254578825086
3T_topology_ladder,state_noise,control_symmetric,control,1,2,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0804,10.0,2.1306337085477645,1.2548727173966407,0.2953691620453637,9.424972338480357,7.015311282119629,12.029500767586342,9.394906517850906,2.6345942497354358,0.7222306658513844
3T_topology_ladder,state_noise,control_symmetric,control,2,0,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0704,7.0,1.526302722267113,1.39723351021259,0.28017896086841204,10.290175940204456,7.400728989731563,15.660252813948809,10.23249663715459,5.427756176794219,0.7241128750611097
3T_topology_ladder,state_noise,control_symmetric,control,2,1,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0704,7.0,1.526302722267113,1.3134096146474394,0.29367788854254123,9.664840573388481,6.710233779667205,10.647287728873348,9.646156240848972,1.0011314880243756,0.7191254170611501
3T_topology_ladder,state_noise,control_symmetric,control,2,2,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0704,7.0,1.526302722267113,1.1355666660228705,0.24140143045832102,9.655966915071069,7.6699900510826495,11.075834235202429,9.6037208210886,1.472113414113828,0.7232021249365062
3T_topology_ladder,state_noise,control_symmetric,control,3,0,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0832,9.0,1.653602128687551,1.08841191775061,0.21046818514993645,8.07835430633648,5.514393842955735,9.803453149319774,8.058771204798342,1.7446819445214317,0.7206400001887232
3T_topology_ladder,state_noise,control_symmetric,control,3,1,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0832,9.0,1.653602128687551,1.3396191910780562,0.2861581176757378,10.678354198054254,6.873122299395814,13.454410471115114,10.682112225111789,2.7722982460033254,0.7230412501376122
3T_topology_ladder,state_noise,control_symmetric,control,3,2,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0832,9.0,1.653602128687551,1.1920099258087913,0.23242668682592021,11.870039021998025,8.682530552039768,14.449176843402565,11.851028383956121,2.5981484594464437,0.7223980000708252
3T_topology_ladder,state_noise,control_symmetric,control,4,0,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.078,8.0,1.94164878389476,0.9872820514238189,0.2608996887372015,8.417524147376652,8.236821017124663,9.279776238370804,8.331140726713395,0.9486355116574092,0.7280677089001983
3T_topology_ladder,state_noise,control_symmetric,control,4,1,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.078,8.0,1.94164878389476,1.359709523795521,0.3299065544157362,9.988378432545675,6.863338031816441,14.524616504058631,9.972188130837376,4.552428373221256,0.727272333111614
3T_topology_ladder,state_noise,control_symmetric,control,4,2,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.078,8.0,1.94164878389476,1.2977218002624547,0.3196369104811242,10.072280079902717,6.876500239213192,12.915917911821653,10.057055855688235,2.858862056133418,0.7242473340593278
3T_topology_ladder,state_noise,control_symmetric,control,5,0,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.1070796477679763,0.2822404933025361,8.22056086731074,7.5185949631401305,10.16804710136314,8.155938024896564,2.012109076466576,0.7265636671800166
3T_topology_ladder,state_noise,control_symmetric,control,5,1,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.0654721284495035,0.25392415043833033,7.673397392213834,5.911849301638158,7.896208378334903,7.6606494449038784,0.2355589334310242,0.7236834999639541
3T_topology_ladder,state_noise,control_symmetric,control,5,2,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0652,8.0,1.8526737435393206,1.1968932714624219,0.2748014620093112,8.546757654072135,7.0835358802108255,8.76161977002468,8.535840045367184,0.22577972465749596,0.7346812090836465
3T_topology_ladder,state_noise,control_symmetric,control,6,0,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0716,8.0,1.9400000000000002,1.279433080941361,0.31510724677328467,11.1792263397386,8.013806739873655,14.631860626585098,11.162350638009952,3.4695099885751457,0.7240299580153078
3T_topology_ladder,state_noise,control_symmetric,control,6,1,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0716,8.0,1.9400000000000002,1.224752736476704,0.2961048417959264,11.277643872598395,7.782844144739661,12.553437359986793,11.27643591611561,1.2770014438711836,0.7202941251453012
3T_topology_ladder,state_noise,control_symmetric,control,6,2,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0716,8.0,1.9400000000000002,1.331992963519703,0.3292354558207465,10.35244178447912,7.401733980808919,13.166623733374582,10.317064148561673,2.8495595848129085,0.726537125185132
3T_topology_ladder,state_noise,control_symmetric,control,7,0,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.3165596193104472,0.284467077644736,10.149663751396506,7.553233895883224,13.165270125728055,10.143494002798324,3.0217761229297313,0.7275001669768244
3T_topology_ladder,state_noise,control_symmetric,control,7,1,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.192125773050552,0.23081117913703084,11.815269702440913,7.228389368963873,15.79374115993263,11.808153352964224,3.9855878069684056,0.7204322919715196
3T_topology_ladder,state_noise,control_symmetric,control,7,2,50,20000,0.95,1.0,0.2,0.01,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.2190104646936775,0.2488366561565605,10.554860058195244,8.035453327682996,11.792810148886538,10.533678961814468,1.2591311870720698,0.7207491670269519
3T_topology_ladder,state_noise,control_no_self,control,0,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.072,10.0,2.1908902300206647,1.5714277710522424,0.3857340358455831,10.510494391196131,6.968687678282052,16.788652429002983,10.506960914172705,6.281691514830278,0.7249357500113547
3T_topology_ladder,state_noise,control_no_self,control,0,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.072,10.0,2.1908902300206647,1.6208620750796785,0.3621188838187504,10.122081423389483,6.527952087862529,12.278451166418826,10.11011636070329,2.1683348057155367,0.7266396661289036
3T_topology_ladder,state_noise,control_no_self,control,0,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.072,10.0,2.1908902300206647,1.8607359446790137,0.3982292512196252,11.117463649241857,7.097533418908911,16.291626755855475,11.097455874941334,5.194170880914141,0.7249351248610765
3T_topology_ladder,state_noise,control_no_self,control,1,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.074,8.0,1.9416487838947598,1.575093295164898,0.3432021774113722,10.601478544968968,7.207672697072591,15.432151305582149,10.581498566280283,4.850652739301866,0.7249862079042941
3T_topology_ladder,state_noise,control_no_self,control,1,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.074,8.0,1.9416487838947598,1.4801864019393718,0.35857691416459875,9.269790232006981,6.365100473371605,10.709101883897349,9.258241050081223,1.450860833816126,0.7232947088778019
3T_topology_ladder,state_noise,control_no_self,control,1,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.074,8.0,1.9416487838947598,1.4641221879055906,0.37727339650506553,12.002263755542616,7.558107118150781,19.438978960555865,11.968929950680415,7.470049009875449,0.7219451661221683
3T_topology_ladder,state_noise,control_no_self,control,2,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0724,8.0,1.6720047846821493,1.4111898597718286,0.34512588540485944,12.54394100776264,7.958479218237625,19.19494928087388,12.52913475186985,6.665814529004031,0.7359916248824447
3T_topology_ladder,state_noise,control_no_self,control,2,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0724,8.0,1.6720047846821493,1.7452635492078088,0.36120498021152214,13.421390492227262,8.562377671313408,19.081744599947257,13.408260596284155,5.673484003663102,0.7254029579926282
3T_topology_ladder,state_noise,control_no_self,control,2,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0724,8.0,1.6720047846821493,1.2016848165645098,0.2835803645362929,9.743831987702348,7.259468415548717,11.482636312991074,9.684475635877924,1.7981606771131506,0.7206128751859069
3T_topology_ladder,state_noise,control_no_self,control,3,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0792,10.0,1.8216476058777118,1.5639747754416098,0.33154051113924676,12.083955960826524,7.3002863407602305,18.32294875010691,12.08315012931183,6.23979862079508,0.724249416962266
3T_topology_ladder,state_noise,control_no_self,control,3,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0792,10.0,1.8216476058777118,2.0267504641890075,0.4122811258694407,12.587322289854002,7.876144111248064,18.346161868125904,12.580634500315046,5.765527367810858,0.7201644580345601
3T_topology_ladder,state_noise,control_no_self,control,3,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0792,10.0,1.8216476058777118,1.515626081618432,0.32390142833008306,12.637196640730641,8.691378594256182,15.436069669697726,12.60719220625381,2.8288774634439164,0.7198842910584062
3T_topology_ladder,state_noise,control_no_self,control,4,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0664,8.0,1.7022338264762569,1.5532079032823052,0.3432471650643987,11.94164713773115,8.081573388917239,16.54844230687136,11.893465162609143,4.654977144262219,0.7270853749942034
3T_topology_ladder,state_noise,control_no_self,control,4,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0664,8.0,1.7022338264762569,1.7756436267923346,0.38670473927992377,10.923564724313703,7.417898439085606,16.51176067049123,10.90328859893805,5.608472071553182,0.7251352500170469
3T_topology_ladder,state_noise,control_no_self,control,4,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0664,8.0,1.7022338264762569,1.6472898588308755,0.37156186449464207,12.120673998601827,7.489946304186342,15.534628013862728,12.114160182412057,3.4204678314506705,0.7217514158692211
3T_topology_ladder,state_noise,control_no_self,control,5,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0684,7.0,1.8230743265155154,1.521551672568456,0.3906573061132441,11.09122738684662,7.541770651437013,17.167255870476467,11.057449260399776,6.10980661007669,0.72069066693075
3T_topology_ladder,state_noise,control_no_self,control,5,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0684,7.0,1.8230743265155154,1.6955292981871295,0.39828045725780475,12.821247935984623,8.008658982901105,18.552829796268863,12.803761412993158,5.749068383275706,0.7259699159767479
3T_topology_ladder,state_noise,control_no_self,control,5,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0684,7.0,1.8230743265155154,1.651034428197931,0.3787004431251874,13.349799232849362,9.916616758022977,20.027231455104296,13.22016931519612,6.807062139908176,0.7253132909536362
3T_topology_ladder,state_noise,control_no_self,control,6,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0804,9.0,2.054166497633529,1.7371358469489186,0.3173175155478672,11.62998676915904,6.975373247130984,18.729920842010703,11.632170410874897,7.097750431135806,0.7247967501170933
3T_topology_ladder,state_noise,control_no_self,control,6,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0804,9.0,2.054166497633529,1.5145617563045493,0.37343996243089955,13.171499764860584,8.262343768119491,16.894137192414604,13.165130050601421,3.7290071418131827,0.7236207078676671
3T_topology_ladder,state_noise,control_no_self,control,6,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0804,9.0,2.054166497633529,1.374037053475798,0.31705358698170905,12.158178137214833,8.3674475412127,16.134983422402716,12.097537658837071,4.037445763565644,0.7228207089938223
3T_topology_ladder,state_noise,control_no_self,control,7,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.074,7.0,1.6999999999999997,1.3508243399046693,0.2960315471726059,10.762530102826702,6.870432862692906,14.862355685328755,10.76060492013315,4.101750765195604,0.7173751250375062
3T_topology_ladder,state_noise,control_no_self,control,7,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.074,7.0,1.6999999999999997,1.492577164705355,0.3368315304573165,9.959856152503235,6.164637517589969,14.422186490316195,9.961423721947515,4.46076276836868,0.7230812080670148
3T_topology_ladder,state_noise,control_no_self,control,7,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.074,7.0,1.6999999999999997,1.3449391086598608,0.2743411497953118,11.963273968169467,8.979962482955628,15.454984097776865,11.90132815825477,3.553655939522095,0.7175902498420328
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,0,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,22.0,3.8865923377683957,1.407388932128158,0.26325088923144474,7.158659156895825,6.205956089628329,8.233316244684183,7.144259231412672,1.0890570132715105,0.7635817499831319
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,0,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,22.0,3.8865923377683957,1.473756593663013,0.27655556856466007,8.411807194059309,6.775163720118199,9.379358887019722,8.402282555356912,0.9770763316628095,0.7635006250347942
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,0,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,22.0,3.8865923377683957,1.3208830637389168,0.24873427312120341,7.59370696559494,6.367411899145901,8.221574959033516,7.57801639577038,0.6435585632631362,0.760286333039403
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,1,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,20.0,3.4620225302559775,1.7524175859353412,0.2967803244098766,9.240561132507679,5.888713089711058,14.169338402427922,9.238321827896723,4.931016574531199,0.7635600829962641
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,1,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,20.0,3.4620225302559775,1.4331910849028693,0.2851949421753515,6.540196836683659,6.384738576689118,6.686409773575933,6.499484787197916,0.1869249863780178,0.7691312078386545
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,1,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,20.0,3.4620225302559775,1.4971533276016942,0.32050517827250685,9.384300242479632,6.407963084131237,11.139033727081623,9.371252472425136,1.7677812546564873,0.765348041895777
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,2,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,16.0,3.0175486740067674,1.3097162277313792,0.2857101786300289,8.041615708131523,8.060146637657956,9.908631946974243,7.94282738715194,1.9658045598223026,0.7611131251323968
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,2,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,16.0,3.0175486740067674,1.3108582773928918,0.28175143699175104,10.039685361107793,7.538251646607678,10.795925262306222,10.041631630426084,0.7542936318801381,0.7584868748672307
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,2,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,16.0,3.0175486740067674,1.5523435916478259,0.3274906763061905,9.76307351706517,6.561995340976705,13.133158173730981,9.751088266917233,3.382069906813749,0.7706349589861929
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,3,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,14.0,2.797427389584938,1.6012632600229078,0.28458662617570957,10.389266954484262,6.609440403532445,16.41275249572446,10.401930610220752,6.010821885503709,0.7610417080577463
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,3,1,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,14.0,2.797427389584938,1.1344308624344381,0.2537493057145806,9.343668492688643,6.474501460372838,9.641619919593627,9.33985951827704,0.3017604013165869,0.7732027499005198
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,3,2,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,14.0,2.797427389584938,1.3074037815616426,0.2706529657594207,10.002809526211918,7.202118620665621,10.700506885453708,9.979761517491317,0.7207453679623903,0.7663299171254039
3T_topology_ladder,state_noise,degree_preserving,degree_preserving,4,0,50,20000,0.95,1.0,0.2,0.01,0.0776,0.0776,12.0,2.7541967976163213,1.60714998091331,0.33662468243828675,12.639964507723231,9.214643135052231,15.827916048125612,12.58031821860362,3.2475978295219914,0.7621733748819679
